Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
0,6,78,8,11,8,3,8,17,C
5,6,51,6,18,1.0,9,4.0,10,B
0,1,18,1,2,13.0,3,4.0,10,D
5,6,63,6,14,5.0,3,1.0,17,C
0,6,36,6,7,1.0,9,3.0,4,B
0,6,43,6,16,1.0,12,4.0,10,B
0,6,46,6,16,0.0,12,4.0,10,C
0,1,51,6,14,0.0,3,3.0,10,B
0,1,43,6,7,0.0,3,1.0,10,A
5,6,43,6,14,0.0,9,2.0,10,C
5,1,37,6,13,1.0,3,1.0,10,A
5,6,63,1,14,0.0,9,5.0,10,C
0,1,30,1,18,8,3,5.0,10,D
5,6,37,6,13,5.0,9,2.0,17,B
0,6,53,1,14,8.0,9,3.0,10,B
5,6,26,6,2,6.0,12,7.0,21,D
0,6,40,6,14,0.0,9,2.0,10,C
0,6,41,6,13,0.0,9,4.0,10,B
0,6,66,6,14,2.0,3,1.0,10,C
0,6,80,6,11,8,3,1.0,10,D
5,6,37,1,7,0.0,9,5.0,21,B
5,6,42,1,14,1.0,12,4.0,10,B
5,1,38,6,14,1.0,3,2.0,10,C
5,1,53,1,11,1.0,3,1.0,10,D
0,1,33,1,16,5.0,3,2.0,10,A
5,6,52,1,8,7.0,9,7.0,4,A
0,6,33,1,16,8,12,4.0,10,B
0,1,19,1,2,1.0,3,3.0,10,D
0,6,53,6,14,8,9,3.0,10,A
0,6,50,6,18,0.0,9,8.0,10,C
5,1,26,1,7,0.0,3,2.0,10,D
0,1,20,1,2,1.0,3,3.0,10,D
5,6,53,6,16,0.0,12,4.0,10,C
5,6,41,6,14,0.0,9,2.0,15,C
0,6,48,6,16,0.0,12,3.0,21,C
0,6,56,1,16,0.0,12,4.0,10,B
5,1,66,6,14,0.0,3,1.0,10,D
0,6,35,1,13,8.0,9,4.0,10,A
0,6,50,1,13,0.0,3,2.0,10,A
5,6,51,6,14,3.0,3,2.0,17,B
5,1,30,1,2,8.0,3,3.0,4,D
0,1,30,1,16,1.0,3,4.0,4,D
5,1,50,6,14,9.0,3,1.0,10,B
0,6,61,6,14,8,3,1.0,10,B
0,1,19,1,2,0.0,3,5.0,10,D
5,1,22,1,18,0.0,3,2.0,4,D
5,1,35,6,2,9.0,3,1.0,10,D
5,6,47,6,7,0.0,3,4.0,10,B
0,1,32,1,18,12.0,3,4.0,10,D
0,6,33,1,2,11.0,12,2.0,10,D
5,1,25,6,2,8,3,2.0,4,A
5,1,28,1,2,1.0,3,4.0,10,B
0,1,32,1,20,8,3,2.0,4,B
5,6,50,6,2,1.0,12,6.0,23,C
5,6,37,6,7,8,9,3.0,10,B
0,1,53,6,14,1.0,3,1.0,10,B
5,6,49,6,14,1.0,3,2.0,17,A
0,6,72,6,11,1.0,3,1.0,10,D
0,6,60,6,16,0.0,12,3.0,10,B
0,1,48,6,14,4.0,3,1.0,10,C
5,1,32,1,2,1.0,3,4.0,10,D
0,1,48,6,13,1.0,3,2.0,17,A
5,1,33,6,13,0.0,3,1.0,15,B
5,6,26,1,7,7.0,3,2.0,10,A
5,6,38,6,14,1.0,9,4.0,17,C
5,6,56,6,14,0.0,3,1.0,4,C
5,1,41,6,13,1.0,3,8,10,D
5,6,43,6,7,0.0,12,4.0,17,A
5,6,51,6,14,0.0,9,2.0,21,C
5,6,47,6,14,7.0,9,2.0,10,C
0,1,28,6,14,1.0,3,3.0,4,D
0,1,20,1,2,1.0,3,2.0,10,D
5,6,38,1,14,0.0,3,3.0,10,C
0,6,57,6,16,1.0,12,3.0,10,C
5,6,28,1,7,1.0,9,2.0,4,A
0,1,39,6,14,1.0,3,1.0,10,B
0,6,89,6,22,1.0,12,2.0,10,C
5,6,81,6,11,0.0,9,2.0,10,A
0,1,33,6,13,1.0,3,4.0,21,D
0,6,32,6,14,5.0,9,2.0,17,A
0,8,79,1,11,0.0,3,1.0,17,A
5,6,41,6,14,1.0,9,3.0,10,B
0,6,43,6,14,9.0,9,2.0,21,C
5,6,68,1,18,8.0,9,2.0,10,C
5,6,58,6,14,7.0,3,2.0,10,C
0,6,51,6,13,1.0,9,5.0,10,B
0,6,47,6,14,0.0,3,2.0,10,C
5,6,55,6,20,13.0,9,3.0,23,B
5,1,39,6,14,9.0,3,1.0,10,A
5,1,33,6,2,1.0,3,5.0,21,B
5,6,62,6,14,9.0,3,1.0,10,B
0,6,51,1,16,0.0,12,4.0,15,B
0,1,29,6,13,8.0,3,3.0,10,D
5,1,48,6,14,4.0,3,1.0,10,C
0,1,41,1,7,9.0,3,7.0,4,C
0,1,42,6,2,9.0,3,1.0,17,D
5,1,20,1,2,0.0,3,3.0,10,D
5,6,60,6,14,0.0,9,4.0,10,C
5,6,72,6,11,1.0,12,2.0,10,B
0,1,25,6,13,9.0,3,1.0,21,A
5,6,57,6,18,1.0,9,4.0,10,C
5,6,40,6,7,8.0,9,4.0,4,D
0,6,35,1,18,9.0,3,2.0,10,B
5,6,31,6,7,1.0,3,2.0,10,A
5,6,78,1,11,1.0,3,1.0,23,A
5,1,41,6,14,9.0,3,1.0,10,B
0,6,57,6,14,0.0,9,3.0,21,D
5,6,41,6,22,9.0,3,3.0,10,B
0,6,49,6,14,1.0,3,2.0,10,C
0,1,40,1,7,1.0,3,2.0,10,A
0,6,89,6,11,0.0,3,2.0,10,B
0,6,61,6,16,0.0,12,2.0,10,C
5,6,38,1,13,3.0,9,3.0,10,B
5,6,58,6,18,5.0,9,3.0,21,D
5,6,46,6,14,0.0,9,2.0,19,C
5,1,22,1,7,8,3,3.0,10,D
0,6,39,6,13,6.0,9,2.0,10,C
5,6,58,6,7,1.0,9,4.0,10,B
5,6,38,6,14,8.0,9,2.0,10,B
0,6,28,1,14,1.0,9,2.0,17,A
5,6,35,6,14,7.0,12,4.0,15,B
5,6,70,6,11,1.0,12,2.0,10,C
0,6,30,1,16,4.0,12,4.0,17,D
0,6,55,1,13,1.0,3,8,4,A
5,6,57,6,14,8,3,1.0,10,B
5,8,22,1,2,0.0,3,6.0,21,D
0,6,63,6,13,0.0,9,4.0,10,B
5,1,42,6,16,8,3,1.0,4,B
0,6,27,6,2,4.0,12,3.0,10,B
5,1,43,6,14,1.0,3,1.0,17,A
0,6,69,1,16,0.0,12,4.0,17,B
0,6,67,6,16,1.0,3,8,15,B
0,6,72,6,22,0.0,3,1.0,10,A
5,6,89,6,11,1.0,3,8,10,A
0,6,26,6,16,0.0,3,3.0,10,D
5,1,53,6,14,9.0,3,1.0,10,B
0,6,49,6,14,1.0,9,4.0,10,B
5,1,28,1,14,1.0,3,5.0,19,A
0,6,52,6,16,1.0,12,4.0,10,C
0,6,43,6,16,8,12,4.0,10,B
0,6,38,1,14,8.0,12,5.0,10,A
5,6,27,1,20,9.0,9,2.0,10,A
0,1,18,1,2,5.0,3,4.0,21,D
0,6,59,6,13,1.0,3,3.0,10,B
0,1,22,1,2,1.0,3,3.0,19,D
0,1,32,6,18,0.0,3,4.0,21,D
5,6,35,6,14,0.0,3,2.0,10,B
0,6,51,6,14,5.0,9,4.0,10,C
5,1,22,1,2,8.0,3,6.0,10,D
0,6,49,1,16,8,12,3.0,10,B
5,6,42,6,14,8,3,8,4,B
0,1,32,1,13,1.0,3,3.0,15,D
0,1,55,1,11,8,3,1.0,19,D
0,1,31,6,13,8,3,8,23,A
5,6,36,6,18,7.0,9,2.0,10,C
0,1,32,6,2,1.0,3,3.0,10,B
0,1,18,1,2,0.0,3,4.0,4,D
5,1,31,6,2,4.0,3,3.0,10,B
0,6,53,6,14,0.0,12,7.0,4,D
5,1,42,6,7,8.0,3,3.0,4,A
0,1,75,1,11,8,3,2.0,10,A
0,1,30,6,14,7.0,3,3.0,10,D
0,1,19,1,2,1.0,3,4.0,10,D
0,6,67,1,11,8,3,8,10,D
0,6,46,6,13,1.0,3,2.0,17,C
0,6,51,6,7,1.0,3,2.0,10,B
5,1,32,1,7,1.0,3,9.0,4,D
5,8,53,1,14,9.0,3,2.0,10,B
5,1,46,6,14,5.0,3,1.0,21,B
5,1,45,6,14,3.0,3,1.0,10,A
0,6,50,6,16,1.0,9,3.0,10,B
5,6,36,1,7,1.0,3,3.0,4,A
5,1,40,6,14,8.0,3,1.0,10,B
5,6,40,6,14,8,3,2.0,10,D
0,6,43,1,14,1.0,12,9.0,4,B
0,1,19,1,2,8.0,3,5.0,4,D
0,6,42,1,13,6.0,9,2.0,21,A
0,1,29,6,2,1.0,3,1.0,21,D
5,6,37,6,18,9.0,9,2.0,10,C
5,1,38,1,14,14.0,3,1.0,10,A
5,6,79,6,11,0.0,3,1.0,17,A
0,1,25,1,13,2.0,3,7.0,10,D
5,1,29,1,22,1.0,3,5.0,17,D
5,1,33,6,20,1.0,3,1.0,17,A
5,1,26,1,2,8,3,6.0,15,D
0,1,26,1,18,1.0,3,4.0,10,D
5,6,38,6,14,9.0,9,2.0,10,C
0,6,63,6,14,1.0,9,8,10,C
5,1,60,6,14,1.0,3,3.0,10,C
5,1,33,1,7,0.0,3,7.0,4,A
5,6,71,6,11,1.0,3,1.0,17,A
0,6,45,6,14,8,3,2.0,10,A
5,6,60,6,14,0.0,9,2.0,4,B
5,6,31,6,14,0.0,9,2.0,4,A
5,1,26,6,2,8.0,3,1.0,10,D
5,6,42,6,7,1.0,3,1.0,10,B
5,1,35,1,14,13.0,3,1.0,10,A
5,1,20,1,2,1.0,3,3.0,10,D
0,1,25,6,2,4.0,3,5.0,4,D
5,1,23,1,13,0.0,3,2.0,21,D
0,6,53,6,14,0.0,9,5.0,10,C
5,1,49,6,18,8,3,2.0,10,D
5,1,35,6,18,1.0,3,1.0,17,B
0,6,60,6,16,5.0,12,3.0,10,C
0,6,86,6,11,0.0,3,1.0,10,A
5,8,31,1,2,0.0,3,4.0,10,C
0,1,18,1,22,2.0,3,2.0,17,D
0,6,38,6,18,0.0,12,4.0,15,A
0,1,39,6,14,8.0,3,2.0,17,A
5,1,45,1,22,1.0,3,1.0,10,D
0,1,28,6,2,0.0,3,4.0,10,D
0,6,65,6,11,0.0,12,2.0,10,B
5,1,41,6,14,0.0,3,1.0,15,C
0,6,48,1,13,1.0,9,3.0,10,B
5,6,52,6,7,7.0,12,4.0,10,C
5,1,26,6,2,8,3,1.0,10,D
5,8,43,6,7,1.0,3,1.0,10,A
5,1,30,6,2,0.0,3,4.0,4,C
5,6,77,1,11,1.0,3,1.0,10,A
5,1,37,1,14,4.0,3,1.0,10,A
5,1,65,6,11,0.0,3,5.0,10,A
0,6,61,6,14,0.0,9,2.0,10,C
5,1,32,1,2,2.0,3,5.0,19,C
0,6,49,6,14,0.0,3,3.0,17,C
0,1,19,1,2,1.0,3,4.0,10,D
0,6,50,6,14,1.0,9,3.0,10,C
5,1,31,1,2,0.0,3,5.0,21,D
0,6,45,6,18,6.0,9,2.0,10,C
0,6,82,6,11,0.0,12,2.0,10,C
0,1,33,1,8,5.0,3,3.0,23,D
0,6,39,6,13,9.0,12,3.0,10,D
0,1,20,1,2,1.0,3,5.0,10,D
5,6,85,6,11,0.0,3,5.0,10,C
0,6,49,6,13,1.0,3,2.0,10,A
5,6,76,6,14,1.0,12,2.0,10,C
0,6,37,6,14,0.0,12,4.0,10,B
0,6,62,1,14,0.0,9,3.0,10,C
5,1,23,1,22,2.0,3,6.0,17,D
0,1,33,6,14,0.0,3,1.0,10,D
0,6,53,6,14,0.0,3,3.0,10,A
0,6,46,1,16,8,9,3.0,19,C
0,6,28,1,7,6.0,9,2.0,4,A
5,1,87,1,11,1.0,3,2.0,10,A
5,6,45,6,14,3.0,9,2.0,10,A
5,1,21,1,2,1.0,3,4.0,4,D
5,1,51,6,14,0.0,3,1.0,17,A
5,6,37,6,18,9.0,9,4.0,21,C
0,8,67,6,16,0.0,12,3.0,10,B
0,6,49,6,14,1.0,9,4.0,10,C
5,1,66,1,13,2.0,3,3.0,10,D
0,6,42,6,13,1.0,3,2.0,10,D
0,6,45,1,18,1.0,9,3.0,10,B
0,1,32,6,2,8,3,4.0,10,D
0,1,47,6,18,1.0,3,1.0,10,B
5,6,38,6,7,8.0,3,3.0,10,A
0,6,50,1,16,8,12,4.0,10,B
5,6,51,6,13,7.0,9,2.0,10,A
0,6,32,1,13,1.0,9,2.0,10,B
0,6,53,6,13,1.0,12,8,10,B
5,6,45,6,14,9.0,3,1.0,15,C
5,1,32,1,2,0.0,3,4.0,10,C
0,1,22,1,8,2.0,3,2.0,17,D
0,1,59,6,13,1.0,3,1.0,10,C
5,1,21,1,2,8,3,4.0,19,D
0,6,62,6,14,1.0,9,3.0,17,A
0,6,67,6,11,0.0,3,2.0,10,C
5,1,73,6,14,0.0,3,1.0,10,C
0,6,85,1,11,0.0,3,1.0,4,D
5,1,40,6,14,0.0,3,1.0,10,B
5,6,27,1,14,8,3,2.0,10,A
0,6,41,6,7,9.0,9,2.0,21,A
0,6,46,6,18,0.0,3,3.0,17,D
0,6,41,6,14,8,9,3.0,17,A
5,6,38,6,14,7.0,9,3.0,4,B
5,6,55,6,14,1.0,9,4.0,10,C
5,1,43,6,14,9.0,3,2.0,10,B
5,6,48,6,14,1.0,12,4.0,10,C
5,6,88,6,11,0.0,12,3.0,10,B
0,6,66,1,13,1.0,12,2.0,10,A
5,6,73,1,11,1.0,3,2.0,10,B
0,6,49,6,14,9.0,9,2.0,10,C
0,6,48,6,14,0.0,3,2.0,10,C
5,6,39,1,18,0.0,9,4.0,4,C
0,6,52,6,14,4.0,9,2.0,10,B
0,1,30,6,14,8.0,3,1.0,10,A
0,6,61,6,14,3.0,9,2.0,10,C
0,1,33,6,2,0.0,3,7.0,4,A
0,6,68,6,14,0.0,3,1.0,10,C
5,6,48,6,14,1.0,9,2.0,10,B
0,6,39,6,16,0.0,12,3.0,21,B
5,6,36,1,13,1.0,9,2.0,4,A
0,6,76,6,11,1.0,12,2.0,10,C
0,6,69,1,14,2.0,3,2.0,10,A
0,6,79,1,13,0.0,3,1.0,10,B
5,6,39,6,2,9.0,12,3.0,10,A
0,1,32,1,18,8,3,6.0,4,D
0,6,56,6,16,8,12,9.0,10,B
0,1,23,1,18,0.0,3,5.0,10,B
0,6,71,1,11,1.0,3,2.0,4,D
0,6,48,6,14,0.0,9,3.0,10,A
5,6,37,1,14,1.0,3,3.0,10,B
5,6,46,6,14,0.0,3,2.0,10,C
5,6,66,1,11,8,3,1.0,10,A
5,1,25,6,7,0.0,3,7.0,4,C
0,1,26,6,2,0.0,3,4.0,10,D
0,1,23,1,2,6.0,3,3.0,10,D
5,6,32,1,18,8,12,6.0,4,B
5,6,84,6,11,2.0,3,1.0,10,B
0,6,57,1,13,0.0,3,1.0,10,A
0,6,39,6,13,4.0,9,4.0,10,A
0,6,71,6,11,1.0,3,2.0,10,A
0,6,48,6,14,1.0,3,3.0,17,C
5,6,39,6,14,7.0,9,3.0,10,B
5,6,60,6,7,1.0,12,4.0,17,B
5,1,43,6,20,14.0,3,1.0,10,D
0,6,46,1,13,1.0,12,3.0,10,B
5,6,55,6,14,6.0,3,8,10,C
5,6,62,6,13,1.0,3,1.0,10,A
0,1,57,6,18,0.0,3,1.0,17,A
0,1,29,6,2,0.0,3,4.0,10,D
0,6,33,1,14,8,3,4.0,10,A
0,6,60,6,13,7.0,9,4.0,21,B
5,6,58,6,14,6.0,3,1.0,10,C
0,6,52,1,13,0.0,9,4.0,23,B
5,6,30,1,20,9.0,3,3.0,17,B
0,6,52,6,13,1.0,9,3.0,4,B
0,6,31,6,14,0.0,9,2.0,10,A
5,6,67,6,13,1.0,3,8,10,A
0,6,62,6,14,2.0,9,4.0,10,B
0,6,38,6,2,1.0,12,4.0,17,D
0,6,60,6,14,3.0,12,3.0,10,B
0,6,47,6,14,1.0,9,6.0,21,C
0,1,53,6,14,3.0,3,1.0,10,B
0,6,71,1,11,0.0,3,1.0,10,B
0,6,45,1,16,10.0,12,3.0,10,C
5,1,37,1,20,8,3,2.0,19,B
0,6,58,6,14,7.0,3,1.0,17,B
0,6,38,6,14,1.0,9,3.0,10,C
5,1,28,6,20,8,3,1.0,10,C
5,6,56,6,14,8,12,4.0,10,C
0,6,49,6,14,1.0,9,4.0,10,C
0,6,50,6,8,1.0,9,4.0,15,A
0,6,56,6,16,8,12,2.0,10,B
0,1,28,6,14,8,3,1.0,10,B
0,1,70,1,13,0.0,3,1.0,10,B
5,6,52,1,7,1.0,12,2.0,10,A
0,6,75,6,11,1.0,3,1.0,10,A
0,6,48,1,13,5.0,9,2.0,21,C
0,6,51,6,14,1.0,3,3.0,10,C
0,6,62,6,14,1.0,3,1.0,10,A
5,1,43,6,2,0.0,3,6.0,17,A
5,1,22,1,18,8,3,4.0,10,D
0,6,32,6,18,0.0,3,3.0,10,D
5,6,43,6,2,9.0,3,2.0,10,C
0,6,35,1,18,5.0,3,4.0,4,A
5,6,68,1,11,0.0,3,1.0,4,D
5,6,36,6,13,8,9,3.0,17,B
5,6,36,6,14,0.0,9,3.0,21,C
0,6,47,6,14,0.0,9,4.0,10,A
0,6,37,6,14,9.0,12,2.0,10,C
0,1,20,1,2,1.0,3,4.0,10,D
5,6,40,6,14,2.0,3,1.0,10,B
5,6,40,6,20,2.0,9,2.0,17,C
0,1,26,1,13,1.0,3,2.0,10,A
5,6,56,6,22,0.0,9,2.0,10,C
0,6,35,6,14,1.0,12,2.0,10,A
0,6,56,1,13,1.0,9,3.0,10,C
0,6,47,6,2,1.0,3,2.0,4,D
0,6,88,6,11,0.0,12,2.0,4,A
5,1,31,1,2,1.0,3,5.0,10,C
0,6,50,6,13,0.0,9,2.0,17,C
0,6,43,1,13,0.0,9,3.0,17,A
0,6,47,1,7,8,3,1.0,10,D
0,1,18,1,2,1.0,3,3.0,4,D
5,6,56,6,14,8,3,1.0,10,B
0,6,88,6,11,1.0,3,1.0,10,A
5,6,45,6,14,3.0,3,3.0,10,C
5,1,28,1,7,0.0,3,1.0,4,A
0,6,57,6,14,0.0,3,1.0,10,C
0,6,46,6,14,8,9,4.0,15,C
0,6,85,6,16,0.0,12,2.0,10,C
5,1,35,1,13,0.0,3,1.0,10,A
5,1,40,1,7,0.0,3,3.0,17,A
0,6,38,6,14,6.0,3,1.0,15,D
5,1,18,1,2,6.0,3,3.0,10,D
0,1,31,6,18,8.0,3,1.0,10,D
5,6,48,6,14,4.0,9,3.0,10,C
5,6,58,6,7,0.0,9,8,10,A
0,1,31,1,18,0.0,3,2.0,4,A
0,6,46,1,13,1.0,9,4.0,17,C
5,1,31,1,7,0.0,3,2.0,10,D
0,1,31,6,2,3.0,3,4.0,19,D
5,1,32,6,20,5.0,3,1.0,10,D
5,1,81,6,11,1.0,3,1.0,17,B
0,6,66,6,11,1.0,12,2.0,10,C
5,1,22,1,18,3.0,3,2.0,4,B
0,6,51,6,13,0.0,3,2.0,10,A
0,1,22,1,2,0.0,3,8,10,D
5,1,33,6,7,0.0,3,6.0,10,D
5,1,29,6,7,10.0,3,1.0,10,D
5,6,41,6,14,7.0,12,2.0,10,C
5,1,18,1,2,1.0,3,4.0,10,D
5,1,48,6,11,4.0,3,1.0,10,A
0,6,78,1,16,0.0,12,2.0,10,B
0,1,25,6,2,8,3,3.0,10,D
0,6,46,6,14,0.0,9,2.0,10,B
0,6,53,6,13,4.0,3,2.0,21,A
0,6,56,8,14,2.0,9,3.0,4,B
0,6,47,6,14,2.0,3,1.0,10,D
5,6,40,1,20,6.0,3,1.0,10,D
0,1,27,1,14,8.0,3,4.0,10,D
0,1,18,1,2,2.0,3,8,21,D
0,6,41,6,8,1.0,9,4.0,10,A
5,6,31,1,7,1.0,12,4.0,4,A
5,1,40,6,14,8,3,1.0,21,B
0,6,47,6,14,1.0,3,2.0,10,B
5,1,43,1,7,0.0,3,1.0,10,A
0,6,81,6,13,1.0,3,1.0,10,B
0,6,62,6,16,1.0,12,4.0,10,C
0,6,51,6,14,0.0,9,2.0,10,C
0,1,20,1,2,8,3,5.0,10,D
0,1,42,6,18,9.0,3,1.0,10,B
5,1,33,1,18,0.0,3,4.0,10,A
5,6,59,6,14,0.0,9,2.0,10,C
0,6,36,6,2,8.0,12,2.0,10,D
0,6,55,6,16,2.0,12,3.0,10,C
0,6,59,1,13,1.0,3,2.0,10,D
5,1,39,6,14,1.0,3,3.0,10,A
5,1,39,6,7,0.0,3,4.0,10,C
0,6,53,1,16,8,12,4.0,10,B
5,1,32,1,20,1.0,3,1.0,10,A
0,6,35,6,2,5.0,12,4.0,10,C
0,6,40,6,14,0.0,9,4.0,10,B
0,6,60,6,13,1.0,3,3.0,10,A
5,1,37,6,14,9.0,3,4.0,10,A
0,8,52,6,14,0.0,3,4.0,4,C
5,6,35,6,7,1.0,9,2.0,10,A
5,1,27,1,7,1.0,3,1.0,4,A
5,6,28,6,14,8.0,3,4.0,10,A
0,6,85,1,16,1.0,12,2.0,10,D
0,1,29,6,14,8,3,2.0,10,B
0,6,78,6,11,0.0,3,2.0,10,C
5,6,51,6,14,6.0,12,2.0,4,B
5,1,33,1,2,0.0,3,5.0,19,D
0,6,29,6,2,0.0,3,2.0,10,D
5,1,29,1,2,0.0,3,3.0,10,D
0,6,73,6,16,0.0,12,2.0,10,C
5,1,43,6,20,9.0,3,8,10,D
5,1,33,1,13,8.0,3,5.0,4,D
5,1,23,1,2,0.0,3,3.0,10,D
0,6,56,6,16,0.0,12,1.0,10,B
5,6,65,1,7,1.0,9,3.0,10,A
5,6,41,6,14,11.0,9,2.0,10,B
0,6,58,6,14,1.0,9,2.0,10,C
5,6,48,6,14,0.0,9,2.0,10,C
5,1,36,6,7,9.0,3,5.0,10,D
0,1,36,6,14,9.0,3,1.0,10,D
0,1,23,1,18,4.0,3,3.0,10,C
5,6,68,1,14,6.0,9,3.0,10,C
5,6,27,6,7,4.0,3,2.0,17,B
5,6,42,1,22,0.0,9,2.0,10,A
0,6,29,1,18,0.0,3,2.0,4,A
5,1,31,6,18,1.0,3,3.0,10,B
5,1,45,6,20,11.0,3,1.0,10,B
0,6,50,6,18,8,3,3.0,10,B
0,1,42,6,14,8.0,3,1.0,10,A
5,1,55,6,14,0.0,3,1.0,10,B
5,1,43,6,7,8.0,3,2.0,4,A
0,1,30,6,2,1.0,3,1.0,10,D
0,1,32,1,18,5.0,3,1.0,15,D
5,1,27,6,14,9.0,3,5.0,10,B
0,1,33,6,13,1.0,3,1.0,10,A
0,6,51,1,16,8,12,4.0,10,C
0,1,31,1,13,1.0,3,4.0,21,D
0,6,31,1,16,1.0,12,3.0,10,A
5,1,36,6,14,9.0,3,2.0,10,C
0,6,70,6,13,0.0,3,1.0,10,A
0,6,37,8,8,2.0,12,5.0,10,C
5,6,52,6,7,0.0,3,3.0,17,B
5,1,28,6,2,9.0,3,3.0,10,D
0,6,42,6,13,9.0,3,5.0,10,D
0,6,52,6,14,3.0,9,4.0,10,C
0,1,29,1,18,0.0,3,3.0,17,C
5,6,61,6,14,0.0,9,4.0,10,C
5,6,38,8,7,5.0,3,2.0,21,B
5,1,30,6,2,6.0,3,8,17,A
0,6,39,6,16,3.0,12,3.0,10,B
5,6,74,1,11,0.0,12,2.0,10,A
5,6,47,6,13,3.0,9,2.0,10,B
0,1,38,6,14,9.0,3,1.0,10,A
5,1,40,6,2,1.0,3,1.0,21,D
0,6,48,6,16,0.0,3,2.0,10,A
5,6,40,6,14,0.0,3,2.0,10,B
0,1,38,6,8,3.0,3,2.0,21,B
0,1,63,6,18,1.0,3,1.0,10,D
0,6,58,1,14,0.0,12,3.0,10,D
5,6,51,6,7,1.0,12,3.0,10,C
5,6,38,6,14,6.0,3,2.0,17,B
5,1,26,1,13,6.0,3,8.0,4,D
0,6,60,6,14,1.0,9,3.0,10,C
0,6,51,6,13,3.0,3,3.0,10,B
5,6,56,1,14,8,9,3.0,10,C
5,1,25,6,18,0.0,3,1.0,4,A
0,1,43,1,14,6.0,3,2.0,10,B
0,6,73,6,14,1.0,3,2.0,10,B
0,1,22,1,2,8,3,4.0,10,D
0,6,66,6,11,1.0,12,2.0,4,C
5,6,53,1,7,0.0,9,2.0,10,B
0,1,21,1,2,1.0,3,4.0,10,D
5,6,45,6,14,3.0,12,4.0,21,C
0,6,57,6,13,8,3,1.0,10,A
5,1,35,6,18,1.0,3,4.0,21,B
0,6,40,6,16,0.0,12,4.0,10,B
0,6,35,6,14,8,12,2.0,10,A
0,6,40,6,13,5.0,3,1.0,10,D
0,6,50,6,14,0.0,3,1.0,10,B
5,6,43,1,13,7.0,9,5.0,21,B
5,6,49,6,14,0.0,3,4.0,10,B
5,6,37,6,14,0.0,3,2.0,10,C
0,6,40,6,14,8.0,9,2.0,10,B
0,1,41,6,18,1.0,3,1.0,21,B
5,6,39,6,14,8,9,4.0,4,D
5,1,25,1,18,0.0,3,4.0,10,D
5,1,32,1,13,0.0,3,2.0,21,A
5,1,39,6,20,1.0,3,6.0,10,A
5,6,38,6,2,3.0,9,3.0,21,D
5,1,25,6,18,0.0,3,4.0,10,D
5,6,61,1,7,0.0,3,1.0,10,B
5,1,31,6,20,9.0,3,1.0,10,D
0,6,72,6,14,2.0,3,1.0,10,B
5,6,60,6,14,0.0,12,2.0,17,C
5,1,26,1,20,13.0,3,1.0,10,D
0,6,51,6,18,0.0,12,5.0,4,C
0,6,56,1,8,1.0,3,2.0,4,B
0,6,35,8,13,1.0,12,2.0,10,D
0,6,55,6,13,1.0,3,1.0,10,B
5,6,39,6,14,2.0,12,2.0,23,C
5,6,42,6,7,2.0,3,1.0,10,B
5,6,60,6,14,2.0,9,6.0,4,C
0,1,36,6,14,0.0,3,1.0,10,A
0,6,25,6,18,0.0,9,2.0,10,A
0,1,25,1,2,1.0,3,3.0,10,C
0,1,29,1,18,5.0,3,5.0,21,B
5,1,27,1,2,0.0,3,5.0,10,C
0,6,52,6,14,1.0,3,1.0,10,A
0,6,36,1,13,8,3,2.0,10,A
0,6,41,6,14,0.0,12,4.0,10,A
0,1,31,1,7,8.0,3,2.0,17,D
0,6,45,6,13,0.0,9,4.0,10,C
5,1,32,1,2,0.0,3,4.0,10,C
0,6,55,6,7,1.0,9,3.0,10,A
0,1,28,6,2,1.0,3,3.0,10,D
5,6,70,6,14,5.0,12,2.0,10,C
0,6,82,6,11,1.0,3,1.0,10,A
5,1,26,1,7,2.0,3,7.0,10,D
0,1,22,1,7,0.0,3,4.0,10,D
5,8,29,1,13,1.0,12,8,19,D
5,6,48,6,13,0.0,3,1.0,17,B
0,6,48,6,13,0.0,3,2.0,10,D
0,1,32,6,2,1.0,3,4.0,10,D
0,1,29,1,2,0.0,3,5.0,4,B
0,1,35,6,14,6.0,3,3.0,10,D
0,6,39,1,13,0.0,9,4.0,10,C
5,1,26,1,14,2.0,3,2.0,10,D
0,1,20,1,2,1.0,3,4.0,10,D
5,1,35,6,22,0.0,3,1.0,15,D
0,1,18,1,2,3.0,3,3.0,21,D
5,6,56,6,14,0.0,12,2.0,10,B
0,1,40,1,20,8,3,1.0,4,A
5,1,37,1,7,3.0,3,1.0,10,A
5,6,57,6,14,8,12,3.0,10,C
0,1,23,1,2,0.0,3,4.0,10,D
0,6,52,6,14,1.0,3,1.0,10,C
5,6,45,1,7,0.0,9,7.0,15,A
0,1,20,1,2,5.0,3,4.0,17,D
5,1,20,1,2,2.0,3,6.0,21,D
0,6,61,6,2,1.0,9,7.0,17,B
0,1,23,1,18,0.0,3,4.0,10,B
5,1,52,6,14,0.0,3,2.0,8,C
0,6,25,6,2,8.0,3,2.0,10,D
0,1,21,1,2,1.0,3,6.0,23,D
0,6,59,6,14,0.0,9,6.0,4,B
5,1,37,6,22,1.0,3,3.0,10,D
5,6,72,6,11,0.0,12,2.0,10,C
0,6,50,6,14,0.0,3,1.0,10,A
0,1,19,1,2,0.0,3,8,17,D
0,1,20,1,2,0.0,3,8.0,4,D
