age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
23,12,148709,13,9,9,3,57,5,20,0,0,35,7,<=50K
45,47,318280,27,10,9,18,11,5,6,7688,0,50,7,>50K
31,47,80058,13,9,2,41,30,5,6,0,0,64,7,<=50K
45,12,274689,58,6,9,34,11,5,6,0,0,60,7,<=50K
42,12,157367,13,9,2,3,42,17,20,0,0,35,35,<=50K
33,12,217460,31,12,9,18,11,5,6,0,0,40,7,>50K
33,47,33727,22,14,9,18,19,5,20,0,0,40,7,<=50K
30,8,166961,27,10,9,3,19,5,20,0,0,20,7,>50K
25,12,146117,27,10,2,41,4,5,6,0,0,42,7,<=50K
33,12,160216,22,14,2,10,4,5,20,0,0,32,35,<=50K
70,8,124449,22,14,9,10,11,5,6,0,2246,8,7,>50K
22,12,50163,23,5,2,37,30,5,6,0,0,40,7,<=50K
30,12,235271,1,13,9,32,11,5,6,0,0,40,7,>50K
46,12,121124,31,12,9,10,11,5,6,15024,0,50,7,>50K
43,8,144218,77,8,9,37,11,5,6,0,0,60,7,<=50K
37,12,94334,36,4,2,41,30,5,20,0,0,25,7,<=50K
59,55,169982,27,10,9,10,11,5,6,15024,0,60,7,>50K
51,8,35295,13,9,2,40,42,5,6,0,0,45,7,<=50K
47,12,133969,1,13,9,10,11,28,6,2885,0,65,85,<=50K
36,12,35429,27,10,9,10,11,5,6,0,0,60,7,<=50K
73,47,205580,56,3,9,18,11,5,6,0,0,6,7,<=50K
32,47,177794,22,14,2,18,4,5,20,0,0,40,7,<=50K
34,12,167474,13,9,9,32,11,5,6,0,0,50,7,<=50K
51,47,35211,13,9,9,37,11,38,6,0,0,40,7,<=50K
20,12,117244,13,9,2,41,42,5,20,0,0,45,7,<=50K
57,12,194850,27,10,9,25,11,52,6,0,0,40,39,<=50K
19,12,144911,27,10,2,25,30,5,6,0,0,20,7,<=50K
45,12,197240,77,8,9,32,11,5,6,7688,0,40,7,>50K
55,12,101338,58,6,9,34,11,5,6,0,0,40,7,<=50K
60,12,148522,27,10,9,34,11,38,6,0,0,40,7,<=50K
19,12,97261,13,9,2,40,4,5,6,0,0,40,7,<=50K
35,12,166606,13,9,9,46,11,5,6,0,0,40,7,<=50K
20,12,229414,13,9,2,41,30,5,20,0,0,30,7,<=50K
34,47,209213,1,13,2,18,57,17,6,0,0,15,7,<=50K
26,12,291968,53,15,9,18,11,5,6,0,1977,40,7,>50K
73,45,127858,27,10,63,46,4,5,20,3273,0,40,7,<=50K
27,12,302406,22,14,9,18,11,5,6,0,0,55,7,<=50K
37,8,29054,33,11,2,40,30,5,6,0,0,84,7,<=50K
73,8,336007,13,9,9,32,11,5,6,0,0,40,7,<=50K
46,45,349230,33,11,9,46,11,5,6,0,1848,40,7,>50K
36,47,101481,13,9,2,3,4,5,6,0,0,40,7,<=50K
54,8,46704,13,9,9,40,11,5,6,0,0,60,7,>50K
49,12,233639,16,7,9,25,11,5,6,0,0,50,7,<=50K
68,47,31725,13,9,9,40,11,5,6,0,0,40,7,<=50K
34,12,54850,1,13,2,10,4,5,6,0,1590,50,7,<=50K
30,12,293512,33,11,2,18,4,17,6,0,0,40,7,<=50K
28,12,375655,1,13,2,32,42,5,6,0,0,50,7,<=50K
28,12,105817,16,7,9,10,11,5,6,0,0,50,7,>50K
25,47,203408,27,10,9,25,11,5,6,0,0,40,7,<=50K
26,12,162302,27,10,2,41,4,28,6,0,0,40,64,<=50K
40,12,163455,27,10,9,46,11,5,6,0,0,55,7,>50K
32,47,100135,13,9,14,3,42,5,20,0,0,40,7,<=50K
60,35,41517,16,7,24,35,42,17,20,0,0,20,7,<=50K
18,12,102182,77,8,2,82,4,5,20,0,0,30,7,<=50K
36,12,414683,1,13,9,18,11,17,6,0,0,40,7,<=50K
26,12,194352,1,13,2,18,30,5,20,0,0,40,7,<=50K
24,12,194096,13,9,2,18,30,5,20,0,0,45,7,<=50K
90,47,153602,13,9,9,25,11,5,6,6767,0,40,7,<=50K
20,12,215495,27,10,2,3,30,5,20,0,0,40,39,<=50K
27,12,164607,1,13,44,46,30,5,6,0,0,50,7,<=50K
58,47,34878,1,13,14,18,4,5,20,0,0,50,7,<=50K
37,12,126569,22,14,9,10,11,5,6,0,1977,40,7,>50K
65,35,315728,13,9,63,35,42,5,20,2329,0,75,7,<=50K
28,12,22422,13,9,2,10,4,5,6,0,0,40,7,<=50K
36,47,178222,1,13,14,18,4,5,20,0,0,60,7,<=50K
45,47,56841,13,9,9,34,11,5,6,0,0,40,7,>50K
23,12,300275,13,9,2,32,4,5,6,0,0,48,7,<=50K
69,47,197288,13,9,9,10,11,5,6,0,0,35,7,<=50K
58,8,157786,13,9,9,10,11,5,6,0,0,40,7,<=50K
22,12,110684,13,9,2,3,30,5,6,0,0,20,7,<=50K
58,8,140729,1,13,9,40,11,5,6,0,0,35,7,<=50K
53,45,90127,27,10,9,49,11,5,6,0,0,60,7,>50K
44,55,37997,13,9,9,40,11,5,6,0,0,60,7,<=50K
31,12,61308,58,6,2,25,4,5,6,0,0,40,7,<=50K
46,12,171199,1,13,14,41,42,52,20,0,0,40,50,<=50K
48,12,128432,13,9,9,25,11,5,6,0,0,40,7,<=50K
46,45,195023,27,10,44,3,42,5,20,0,0,40,7,<=50K
43,12,122473,23,5,2,41,42,17,20,0,625,40,7,<=50K
43,12,171888,27,10,14,3,4,5,20,0,0,40,7,<=50K
17,55,183784,58,6,2,32,30,5,6,0,0,15,7,<=50K
20,12,219262,27,10,2,32,30,5,6,0,0,40,7,<=50K
22,12,71379,27,10,2,18,4,5,20,0,0,35,7,<=50K
19,35,234519,27,10,2,35,30,5,6,0,0,35,7,<=50K
35,12,96824,27,10,14,25,42,5,20,0,0,40,7,<=50K
29,12,242597,1,13,2,46,4,5,6,0,0,40,7,<=50K
18,35,127388,27,10,2,35,30,5,20,0,0,40,7,<=50K
25,12,204536,13,9,2,34,4,5,6,0,0,35,7,<=50K
54,12,143804,58,6,9,41,11,5,6,0,0,40,7,<=50K
23,12,80680,27,10,9,32,30,5,20,0,0,16,7,<=50K
36,12,301227,56,3,44,82,42,52,20,0,0,35,39,<=50K
26,8,201930,13,9,9,34,11,5,6,0,0,50,7,<=50K
25,47,176616,13,9,2,25,30,5,6,0,0,40,7,<=50K
46,12,353219,23,5,14,25,42,5,20,0,0,40,7,<=50K
41,12,126076,27,10,14,34,4,5,20,0,0,50,7,<=50K
31,12,156493,13,9,2,18,30,5,6,0,0,40,7,<=50K
48,45,435503,22,14,9,18,11,5,6,0,0,40,7,>50K
52,55,561489,22,14,14,10,4,17,20,0,0,50,7,<=50K
22,45,100345,13,9,2,15,30,5,6,0,0,43,7,<=50K
18,12,36275,13,9,2,34,30,5,6,0,0,25,7,<=50K
46,12,110794,27,10,2,3,4,5,20,0,0,40,7,<=50K
34,47,143766,27,10,2,49,30,5,6,0,0,40,7,<=50K
30,45,76313,13,9,9,79,57,38,6,0,0,48,7,<=50K
31,12,121308,16,7,2,25,4,5,6,0,0,40,7,<=50K
21,12,216672,13,9,9,34,11,5,6,0,0,40,7,<=50K
41,8,89942,13,9,14,32,4,5,6,3674,0,45,7,<=50K
45,0,103406,1,13,9,10,11,5,6,0,1977,60,7,>50K
30,0,158291,1,13,2,3,4,5,6,0,0,40,7,<=50K
21,12,455361,23,5,2,25,42,5,6,0,0,35,39,<=50K
44,12,225263,27,10,14,32,42,5,20,0,1408,46,7,<=50K
54,12,225307,16,7,14,34,30,5,20,0,0,50,7,>50K
36,12,286115,13,9,9,34,11,5,6,0,0,40,7,>50K
50,12,187830,1,13,2,10,4,5,6,0,0,50,7,>50K
26,12,142506,1,13,2,18,42,17,20,0,0,35,7,<=50K
47,47,148576,53,15,9,18,11,5,6,0,0,35,7,<=50K
36,12,185325,13,9,2,25,30,5,6,0,0,37,7,<=50K
32,8,27939,27,10,9,32,11,38,6,0,0,60,7,<=50K
21,12,383603,58,6,2,25,4,5,20,0,0,35,7,<=50K
30,12,140790,13,9,9,32,11,5,6,0,0,45,7,<=50K
34,12,226629,13,9,2,82,4,5,20,0,0,40,39,<=50K
51,12,228516,13,9,24,34,4,5,6,0,0,45,69,<=50K
55,8,119762,58,6,9,37,11,5,6,0,0,50,7,<=50K
43,12,299197,27,10,9,3,11,5,6,0,0,40,7,<=50K
37,12,149297,13,9,2,15,4,38,6,0,0,30,7,<=50K
28,47,202558,27,10,2,10,30,5,20,0,0,40,7,<=50K
39,12,175232,27,10,9,18,11,5,6,0,0,50,7,<=50K
35,8,157473,13,9,9,34,11,5,6,0,0,40,7,<=50K
59,35,409842,22,14,9,35,11,5,6,0,0,20,7,<=50K
26,12,105787,13,9,2,34,30,5,6,0,0,36,7,<=50K
68,12,144056,13,9,9,3,11,5,6,3818,0,40,7,<=50K
46,12,45363,53,15,14,18,4,5,6,0,2824,40,7,>50K
21,12,205838,13,9,2,25,30,5,6,0,0,37,7,<=50K
23,12,115326,27,10,2,32,30,5,20,0,0,20,7,<=50K
17,12,186890,58,6,9,32,30,5,20,0,0,30,7,<=50K
23,47,304386,13,9,2,25,4,5,20,0,0,40,7,<=50K
34,12,24529,13,9,63,3,42,5,6,0,0,15,7,<=50K
33,12,183557,31,12,2,18,4,5,20,0,0,40,7,<=50K
31,12,342730,31,12,44,37,4,5,6,0,0,45,7,<=50K
31,35,182191,1,13,9,35,19,5,20,4064,0,30,60,<=50K
56,8,67841,13,9,9,32,11,5,6,0,0,40,7,<=50K
21,12,351381,13,9,2,3,30,5,20,0,0,40,7,<=50K
45,12,293691,13,9,14,3,4,28,20,0,1590,40,85,<=50K
41,55,220821,1,13,9,10,11,5,6,7688,0,40,7,>50K
26,12,190027,58,6,14,15,4,5,20,0,0,30,7,<=50K
41,12,343944,16,7,63,25,42,5,20,0,0,40,7,<=50K
46,55,110457,22,14,9,10,11,5,6,0,0,55,7,>50K
47,0,72333,13,9,14,3,42,28,20,0,0,40,7,<=50K
43,8,193494,53,15,9,18,11,5,6,0,0,60,7,>50K
35,12,334999,13,9,9,32,11,5,6,0,0,45,7,<=50K
44,8,274363,13,9,14,32,4,5,6,0,0,50,7,<=50K
58,55,113806,1,13,9,10,11,5,6,7688,0,30,7,>50K
25,12,52536,31,12,14,46,30,5,20,0,1594,25,7,<=50K
44,12,187720,33,11,2,34,42,5,6,0,0,40,7,<=50K
57,12,104996,27,10,2,34,4,5,6,0,0,42,7,<=50K
24,12,214555,27,10,9,15,11,5,6,0,0,40,7,<=50K
38,12,52963,1,13,2,3,4,5,20,0,0,50,7,<=50K
33,12,190511,36,4,14,15,4,5,6,2176,0,35,7,<=50K
25,12,75821,27,10,2,18,30,5,20,0,0,40,7,<=50K
33,12,123291,13,9,9,41,11,5,6,0,0,84,7,>50K
50,47,226497,27,10,9,49,11,5,6,0,0,52,7,>50K
35,12,282979,13,9,9,32,11,5,6,5178,0,50,7,>50K
36,12,166549,1,13,14,3,4,5,6,0,0,55,7,>50K
27,12,187746,27,10,2,25,30,5,20,0,0,40,7,<=50K
22,12,157145,33,11,2,34,30,5,6,0,0,50,7,<=50K
30,12,227551,13,9,9,37,11,5,6,0,0,40,7,<=50K
90,12,115306,22,14,2,10,30,5,20,0,0,40,7,<=50K
39,12,169249,13,9,44,25,57,17,6,0,0,40,7,<=50K
34,0,221966,1,13,2,18,4,5,6,0,0,45,7,<=50K
39,12,224566,1,13,9,10,11,5,6,0,0,60,7,>50K
19,12,28119,27,10,2,25,30,5,20,0,0,4,7,<=50K
19,12,323810,58,6,2,34,4,5,6,0,0,40,7,<=50K
29,12,210498,13,9,9,34,11,5,6,0,0,40,7,<=50K
66,8,174995,31,12,9,34,11,5,6,2290,0,30,98,<=50K
38,12,161141,27,10,9,46,11,5,6,0,0,45,7,<=50K
44,12,210534,56,3,9,15,11,5,6,0,0,40,39,<=50K
34,8,112650,36,4,2,34,30,5,6,0,0,40,7,<=50K
35,0,318891,31,12,63,10,4,5,20,0,0,40,7,<=50K
29,47,375655,1,13,2,18,4,5,6,0,0,40,7,<=50K
22,12,228465,13,9,9,37,11,17,6,0,0,40,7,<=50K
33,35,102130,27,10,2,35,30,5,6,0,0,40,7,<=50K
73,12,183213,33,11,63,18,4,5,6,25124,0,60,7,>50K
35,47,177305,27,10,9,10,11,5,6,0,2377,40,7,<=50K
41,12,34037,13,9,2,15,4,5,6,0,0,40,7,<=50K
27,8,116613,27,10,9,25,19,5,20,0,0,50,7,<=50K
25,12,175540,13,9,2,3,4,5,6,0,0,50,7,<=50K
47,12,150768,1,13,14,15,4,5,6,0,1564,51,7,>50K
36,12,176634,1,13,9,32,19,5,20,0,0,35,7,>50K
36,12,209993,65,2,63,25,57,5,20,0,0,20,39,<=50K
25,47,206002,13,9,14,46,42,5,20,0,0,40,7,<=50K
37,12,201259,16,7,14,37,4,5,6,0,0,65,7,<=50K
26,47,202286,1,13,2,46,30,5,6,0,0,40,7,<=50K
53,12,96062,27,10,9,10,11,5,6,0,1740,40,7,<=50K
36,47,578377,22,14,9,18,19,5,20,0,0,40,7,<=50K
30,12,509500,1,13,2,46,4,5,20,4787,0,45,7,>50K
53,47,324021,27,10,14,25,4,5,20,0,0,40,7,<=50K
37,8,107737,13,9,9,34,11,5,6,0,0,45,7,<=50K
41,0,129865,13,9,14,34,42,5,6,0,0,40,7,<=50K
53,12,103586,1,13,9,15,11,5,6,0,0,55,7,<=50K
23,12,187513,27,10,2,25,30,5,6,0,0,32,7,<=50K
28,12,172891,13,9,9,40,11,5,6,0,0,50,7,<=50K
53,47,207449,58,6,9,25,11,5,6,0,0,40,7,<=50K
32,12,209103,13,9,9,37,11,5,6,0,0,20,7,>50K
33,12,408813,1,13,2,3,4,5,20,0,0,50,7,<=50K
27,12,209292,13,9,2,32,57,17,20,0,0,32,78,<=50K
52,12,144361,33,11,9,34,11,5,6,0,1902,40,7,>50K
31,12,209538,27,10,9,3,11,5,6,0,0,55,7,<=50K
27,12,244402,31,12,2,10,4,5,20,0,0,40,7,>50K
44,12,889965,13,9,9,15,19,5,20,3137,0,30,7,<=50K
37,8,298444,22,14,9,18,11,5,6,0,0,40,7,<=50K
39,12,163237,13,9,9,34,11,5,6,0,0,60,7,<=50K
18,12,311795,77,8,2,32,30,17,20,0,0,20,7,<=50K
42,12,155972,13,9,9,15,11,5,6,0,0,40,7,>50K
49,12,291783,1,13,9,34,11,5,6,0,0,40,7,>50K
35,12,153535,13,9,14,15,42,17,20,0,0,36,7,<=50K
43,12,249771,13,9,9,37,11,28,6,0,0,99,7,<=50K
43,12,462180,53,15,9,18,11,5,6,99999,0,60,7,>50K
31,12,308540,27,10,9,34,11,5,6,0,0,40,7,>50K
27,12,34701,1,13,2,25,4,5,6,0,0,40,7,<=50K
46,45,106252,27,10,14,3,4,5,20,0,0,40,7,<=50K
54,12,138944,13,9,9,32,11,5,6,0,0,44,7,<=50K
37,12,140713,27,10,9,3,11,17,6,0,0,40,26,>50K
53,47,216931,27,10,9,49,11,5,6,4386,0,40,7,>50K
26,12,162312,27,10,2,3,4,28,6,0,0,20,64,<=50K
59,55,253062,53,15,9,18,11,5,6,0,0,55,7,>50K
36,45,359249,27,10,44,3,4,17,6,0,0,40,7,<=50K
32,12,231413,13,9,9,41,11,5,6,0,0,40,7,>50K
53,47,197054,22,14,9,18,11,5,6,0,0,40,7,>50K
26,12,130931,13,9,2,3,30,17,20,0,0,40,7,<=50K
35,12,30565,13,9,51,25,19,5,20,0,0,40,7,>50K
48,12,105138,13,9,14,10,42,28,20,0,0,40,7,<=50K
30,47,178383,27,10,44,15,4,17,6,0,0,40,7,<=50K
38,12,241998,77,8,9,34,11,5,6,7688,0,40,7,>50K
58,8,196403,13,9,9,10,19,5,20,0,0,10,7,>50K
44,12,232421,13,9,24,37,4,52,6,0,0,32,60,<=50K
30,12,130369,33,11,44,18,42,5,20,0,0,40,7,<=50K
68,8,336329,13,9,9,10,11,5,6,0,0,10,7,<=50K
26,47,337867,1,13,2,18,30,17,20,0,0,40,7,<=50K
26,47,104614,1,13,2,18,30,5,20,0,0,40,7,<=50K
41,12,223548,65,2,9,41,11,5,6,0,0,40,39,<=50K
43,0,506329,1,13,9,18,11,28,6,15024,0,40,35,>50K
48,12,64479,1,13,14,10,4,5,6,0,0,47,7,<=50K
55,12,284095,13,9,14,32,4,5,20,0,0,37,7,<=50K
50,8,221336,27,10,14,10,42,28,20,0,0,40,35,<=50K
41,12,428499,16,7,9,34,11,5,6,0,1485,50,7,>50K
52,12,208302,13,9,9,32,11,5,6,0,0,36,7,<=50K
24,35,412156,13,9,9,35,19,5,20,0,0,40,39,<=50K
31,8,182177,13,9,9,34,11,5,6,0,1902,40,7,>50K
54,47,129972,33,11,9,49,11,5,6,0,0,38,7,>50K
31,8,186420,22,14,44,46,4,5,20,0,0,25,7,<=50K
31,55,203488,1,13,9,10,11,5,6,0,0,50,7,>50K
47,12,128796,13,9,9,34,11,5,6,0,0,40,7,>50K
40,12,55395,33,11,9,18,11,5,6,0,0,40,7,>50K
46,0,314770,27,10,14,3,42,5,20,0,0,48,7,<=50K
45,12,135044,13,9,14,41,4,5,20,0,0,40,7,<=50K
39,12,319248,58,6,2,25,42,5,20,0,0,25,39,<=50K
34,47,236415,27,10,2,3,42,5,20,0,0,18,7,<=50K
48,35,151584,27,10,2,35,4,5,6,8614,0,60,7,>50K
19,35,133983,27,10,2,35,30,5,20,0,0,20,7,<=50K
56,12,81220,27,10,2,3,4,5,20,0,0,40,60,<=50K
47,12,151087,13,9,44,18,57,52,20,0,0,40,50,<=50K
35,12,322171,27,10,9,25,19,5,20,0,0,40,7,>50K
25,12,190628,27,10,9,34,11,5,6,0,0,40,69,<=50K
43,47,106982,1,13,44,18,42,5,20,0,0,40,7,<=50K
59,12,227856,1,13,9,32,11,5,6,0,0,37,7,>50K
66,35,213477,36,4,14,35,4,5,6,0,0,10,7,<=50K
63,12,266083,36,4,9,37,11,5,6,0,0,60,7,>50K
32,12,257068,27,10,24,37,4,5,20,0,0,37,7,<=50K
58,35,37591,1,13,63,35,4,5,20,0,0,40,7,<=50K
43,55,150533,33,11,9,10,57,5,6,0,0,50,7,>50K
27,12,211184,13,9,2,3,4,5,20,0,0,52,7,<=50K
21,12,136610,77,8,2,15,30,5,6,0,0,32,7,<=50K
44,45,244054,27,10,14,10,42,5,6,0,0,60,7,>50K
40,8,240698,13,9,9,34,11,5,6,0,0,60,7,<=50K
65,12,172906,13,9,63,3,42,5,20,0,0,40,7,<=50K
50,12,238959,27,10,9,3,11,5,6,0,0,45,7,>50K
18,35,163085,13,9,44,35,30,5,6,0,0,20,7,<=50K
51,0,172022,22,14,2,18,4,5,6,0,0,40,7,>50K
44,45,218062,27,10,14,3,42,17,20,0,0,40,7,<=50K
20,12,201799,27,10,2,32,30,5,20,0,0,13,7,<=50K
29,12,150717,33,11,2,10,4,5,6,0,0,40,7,<=50K
50,12,94391,33,11,9,34,11,5,6,0,0,50,7,>50K
50,47,153064,13,9,9,10,11,5,6,5178,0,40,7,>50K
43,12,156771,58,6,9,3,11,5,6,0,0,40,7,<=50K
23,12,216639,1,13,2,46,4,5,20,0,0,40,7,<=50K
41,12,82161,13,9,9,37,11,5,6,0,0,40,7,<=50K
30,35,159159,27,10,9,35,19,5,20,0,0,30,7,<=50K
58,8,310014,1,13,9,40,11,5,6,0,0,25,7,<=50K
50,0,133014,33,11,9,18,11,5,6,0,0,40,7,<=50K
37,8,36214,1,13,9,34,11,5,6,0,0,65,7,>50K
21,12,399022,13,9,2,40,30,5,6,0,0,24,7,<=50K
33,12,179758,13,9,9,32,19,5,20,0,0,20,7,<=50K
52,12,48947,27,10,14,3,42,5,20,0,0,45,7,<=50K
47,12,201865,13,9,9,37,11,5,6,0,0,40,7,<=50K
45,8,319122,1,13,2,32,4,5,6,14084,0,45,7,>50K
34,12,155151,27,10,9,34,11,5,6,0,0,40,7,>50K
39,12,24106,27,10,9,32,11,5,6,0,0,40,64,>50K
31,12,257863,27,10,14,25,4,5,20,0,0,15,7,<=50K
19,35,28967,27,10,2,35,4,5,6,0,0,40,7,<=50K
45,12,379393,27,10,14,46,4,5,20,0,0,45,7,<=50K
45,8,152752,33,11,9,49,11,5,6,0,0,3,7,<=50K
34,12,154874,13,9,2,41,4,5,6,4416,0,30,7,<=50K
27,12,154210,16,7,24,32,30,28,6,0,0,35,29,<=50K
37,12,335716,13,9,14,32,42,5,20,0,0,40,7,<=50K
20,12,94744,13,9,2,3,30,17,20,0,0,20,7,<=50K
32,12,133861,1,13,2,10,4,5,6,13550,0,48,7,>50K
24,12,240137,65,2,2,15,4,5,6,0,0,55,39,<=50K
39,12,80004,13,9,9,15,11,5,6,0,0,40,7,<=50K
18,12,109702,27,10,2,32,30,5,20,0,0,30,7,<=50K
62,8,39610,27,10,9,40,11,5,6,0,0,80,7,<=50K
24,12,90046,1,13,44,10,4,5,20,0,0,40,7,<=50K
37,12,193855,13,9,9,37,11,5,6,0,0,45,7,<=50K
46,12,206889,1,13,63,3,4,5,20,0,0,25,7,<=50K
44,12,86298,13,9,14,34,4,5,6,0,0,40,7,<=50K
53,12,149650,13,9,2,32,4,5,6,0,2559,48,7,>50K
25,12,323139,1,13,2,15,30,5,6,0,0,35,7,<=50K
44,12,237993,53,15,9,41,11,5,6,0,0,45,35,<=50K
24,12,36058,1,13,2,32,4,5,6,0,0,50,7,<=50K
61,12,163393,13,9,9,37,11,5,6,0,0,20,7,<=50K
45,47,93535,22,14,14,18,42,5,20,0,0,40,7,<=50K
33,8,112952,27,10,2,34,30,5,6,0,0,48,7,<=50K
48,12,182541,1,13,9,18,11,5,6,15024,0,45,7,>50K
26,47,73392,13,9,2,15,30,38,6,0,0,30,7,<=50K
40,35,507086,13,9,14,35,4,17,20,0,0,32,7,<=50K
68,12,195868,1,13,9,32,11,5,6,20051,0,40,7,>50K
24,12,276851,13,9,14,49,30,5,20,0,1762,40,7,<=50K
25,35,39901,1,13,9,35,11,5,6,0,0,60,7,<=50K
31,47,33124,1,13,2,18,4,5,20,0,0,50,7,<=50K
55,12,419732,27,10,14,25,42,5,20,0,0,38,7,<=50K
46,12,171095,31,12,14,32,42,5,20,0,0,38,7,<=50K
58,12,199278,1,13,14,10,4,5,6,0,0,38,7,<=50K
56,12,235205,13,9,63,25,42,5,20,0,0,40,7,<=50K
45,45,168232,1,13,2,3,4,5,6,0,0,55,7,>50K
24,12,145964,1,13,2,10,42,5,6,0,0,40,7,>50K
35,47,72338,13,9,14,40,30,28,6,0,0,56,7,<=50K
51,12,153870,13,9,9,46,11,5,6,0,0,40,7,>50K
47,12,323798,53,15,9,18,11,5,6,15024,0,55,7,>50K
17,12,198830,16,7,2,3,57,5,20,0,0,10,7,<=50K
21,12,267040,58,6,2,18,42,17,20,0,0,40,7,<=50K
45,12,167187,1,13,2,18,4,5,20,0,0,40,7,>50K
42,12,230684,13,9,9,32,11,5,6,5178,0,50,7,>50K
56,12,659558,77,8,63,25,42,17,20,0,0,40,7,<=50K
39,12,181661,13,9,9,15,11,5,6,0,0,40,7,<=50K
31,12,186144,36,4,2,41,4,52,20,0,0,40,39,<=50K
20,45,178517,27,10,2,46,4,5,6,0,0,40,7,<=50K
65,8,131417,56,3,9,40,11,5,6,1797,0,21,7,<=50K
44,12,57233,27,10,9,18,11,5,6,0,0,45,7,<=50K
33,12,379798,13,9,9,34,11,5,6,0,0,40,7,<=50K
25,12,122175,1,13,9,18,11,5,6,0,0,45,7,>50K
38,12,107302,13,9,9,10,11,5,6,0,0,50,7,<=50K
31,47,127651,58,6,2,37,57,5,6,0,1741,40,7,<=50K
33,8,102884,1,13,9,32,30,5,6,0,0,20,7,<=50K
49,8,241753,13,9,14,25,42,5,20,0,0,40,7,<=50K
28,12,173611,13,9,2,10,30,5,20,0,0,40,7,<=50K
29,12,232666,13,9,9,34,11,5,6,0,0,40,7,<=50K
23,12,352207,33,11,2,25,30,5,6,0,0,20,7,<=50K
37,8,241998,1,13,9,18,11,5,6,0,0,5,7,>50K
52,12,279129,27,10,2,18,4,5,6,0,0,37,7,>50K
27,12,177057,13,9,2,41,4,5,6,0,0,40,7,<=50K
47,12,155659,27,10,9,34,11,5,6,7688,0,55,7,>50K
21,12,251603,13,9,2,3,4,5,20,0,0,40,7,<=50K
41,45,19914,1,13,9,3,19,28,20,0,0,40,64,>50K
61,12,115023,27,10,9,3,11,5,6,0,0,40,7,>50K
32,12,101709,1,13,9,18,11,28,6,0,0,40,7,>50K
21,12,313702,27,10,2,32,4,5,6,0,0,40,7,<=50K
63,12,250068,77,8,9,32,11,5,6,0,0,40,7,>50K
34,12,227359,27,10,9,25,11,5,6,0,0,42,7,<=50K
21,0,196827,31,12,2,46,30,5,6,0,0,10,7,<=50K
44,12,118550,13,9,14,25,42,5,20,0,0,33,7,<=50K
26,12,285004,1,13,2,10,4,28,6,0,0,35,48,<=50K
36,12,280169,22,14,9,10,11,5,6,0,0,50,7,>50K
39,12,144608,1,13,2,18,4,5,6,0,0,40,35,>50K
52,12,76860,13,9,9,15,11,28,6,0,0,8,64,<=50K
44,8,167280,1,13,9,32,11,5,6,0,0,40,7,<=50K
42,12,334783,13,9,9,18,19,5,20,0,0,40,7,<=50K
60,35,141580,13,9,9,35,11,5,6,0,0,50,7,>50K
31,12,226443,1,13,2,18,4,5,6,0,0,40,7,<=50K
30,12,366065,27,10,2,34,42,17,6,0,0,40,7,<=50K
23,12,225724,27,10,2,18,30,5,20,0,0,25,7,<=50K
81,0,132204,65,2,63,25,4,5,20,0,0,20,7,<=50K
39,12,258276,1,13,9,46,11,28,6,3137,0,40,35,<=50K
38,12,197711,58,6,14,41,4,28,20,0,0,40,76,<=50K
21,12,30619,27,10,2,10,4,5,20,0,0,38,7,<=50K
28,47,335015,13,9,9,34,11,5,6,0,0,40,7,<=50K
34,12,61272,1,13,2,10,4,5,20,0,0,40,7,<=50K
47,12,106544,13,9,2,25,4,5,20,0,0,40,7,<=50K
36,12,144169,13,9,9,34,11,5,6,0,0,50,7,<=50K
27,12,40295,13,9,2,37,4,5,6,0,0,99,7,<=50K
56,12,266091,1,13,2,18,4,5,20,2907,0,52,21,<=50K
57,12,143030,13,9,63,25,42,5,20,0,0,30,35,<=50K
42,0,192397,27,10,14,3,30,5,20,0,0,38,7,<=50K
43,12,114351,13,9,14,34,4,5,6,0,0,35,7,<=50K
48,35,63466,13,9,24,35,42,5,20,0,0,32,7,<=50K
53,12,132304,13,9,14,41,4,5,20,0,0,40,89,<=50K
58,12,128162,13,9,14,32,4,5,20,0,0,24,7,<=50K
19,12,125938,77,8,2,25,30,5,6,0,0,40,80,<=50K
37,12,170174,13,9,9,10,11,5,6,0,0,46,7,>50K
41,8,203451,27,10,14,18,4,5,20,0,0,15,7,<=50K
31,12,109917,36,4,44,34,4,5,20,0,0,40,7,<=50K
31,12,114937,1,13,9,18,11,5,6,0,0,35,7,<=50K
53,47,231196,13,9,9,3,11,5,6,0,0,40,7,<=50K
19,12,238474,27,10,2,32,30,5,6,0,0,25,7,<=50K
56,12,314149,43,16,9,18,11,5,6,0,0,50,7,>50K
55,45,31728,27,10,9,3,19,5,20,0,0,40,7,>50K
51,12,360131,56,3,9,34,57,5,20,0,0,40,7,<=50K
62,12,141308,27,10,2,3,4,5,20,0,0,40,7,<=50K
43,12,83411,27,10,9,32,11,5,6,0,0,50,7,>50K
45,35,119835,36,4,14,35,4,38,6,0,0,48,7,<=50K
28,47,296537,13,9,9,34,11,5,6,0,0,45,7,<=50K
46,12,193047,13,9,9,10,11,5,6,0,0,40,7,>50K
62,0,39630,1,13,9,18,11,5,6,0,0,40,7,<=50K
57,47,213975,13,9,63,25,42,5,20,0,0,30,7,<=50K
60,47,259803,1,13,9,18,19,5,20,0,0,45,7,>50K
